"181","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"182","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"183","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"184","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2","пачка"
"185","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2","пачка"
"186","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2","пачка"
"187","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2","пачка"
"188","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2","пачка"
"189","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"190","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"191","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
"192","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"193","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2",NULL
"194","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"195","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"196","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
"197","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"198","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2",NULL
"199","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"200","2","Франция","Экзотика","2 фаски","шлифованное",NULL,"шип-паз","без покрытия","м2",NULL
"201","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"202","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под натуральным маслом","м2",NULL
"203","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под глянцевым лаком ROC","м2",NULL
"204","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2","пачка"
"205","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под маслом","м2","пачка"
"206","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"207","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"208","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"209","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"210","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","пачка"
"211","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","пачка"
"212","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"213","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"214","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"215","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"216","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"217","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"218","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"219","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"220","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"221","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"222","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"223","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"224","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"225","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","шт","доска"
"226","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2","пачка"
"227","2","Франция","Экзотика","интегрированный стык",NULL,NULL,"шип-паз","под маслом","м2","пачка"
"228","2","Франция","Экзотика","интегрированный стык",NULL,NULL,"шип-паз","под маслом","м2","пачка"
"229","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2","пачка"
"230","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2","пачка"
"231","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2","пачка"
"232","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2","пачка"
"233","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2","пачка"
"234","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком ROC","м2","пачка"
"235","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"236","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"237","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под матовым лаком","м2",NULL
"238","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"239","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"240","2","Франция","Экзотика","4 фаски",NULL,NULL,"шип-паз","под глянцевым лаком ROC","м2",NULL
"241","2","Франция","Экзотика","без фаски",NULL,NULL,"шип-паз","без покрытия","м2",NULL
"242","2","Франция","Экзотика","2 фаски","шлифованный",NULL,"шип-паз","без покрытия","м2",NULL
"243","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под глянцевым лаком","м2",NULL
"244","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под маслом","м2",NULL
"245","2","Франция","Экзотика","2 фаски",NULL,NULL,"шип-паз","под лаком ROC","м2",NULL
"246","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м2",NULL
"247","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"248","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"249","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
"250","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"под матовым лаком","м","доска"
"251","2","Франция","Экзотика",NULL,NULL,NULL,NULL,"без покрытия","м","доска"
